x,y
2.688687143942586,1.498739586392154
2.5162635568776177,2.0690481453553757
4.809829549775612,8.521090581255669
1.301895926960908,1.6375485558439653
2.5255070594464915,0.5401059501580419
1.0773116532178784,1.0034401427836528
2.0088079368123513,1.6115694168360275
3.2513222029631677,3.2367184277959042
2.634531862513217,3.2729251348707025
4.765104205827352,5.959810783704712
4.154094211901084,9.577943040651677
1.6294063840881714,0.9855484612807569
4.449481910716522,17.129256808325238
2.739631228709356,5.378659669904083
1.2892774391131323,0.46223212230625715
4.197952975443647,2.489861686253515
3.653450336556684,0.8463937097894831
1.4128304219209031,0.6400305518783186
4.663502743861411,1.463973046460703
4.92129290557596,19.071661804960186
2.754526863724855,7.587067538165216
1.2957450409060725,0.2525495249985545
3.5111994586846977,8.364209043513107
1.6038735359362999,2.3857219817068507
1.2856683469535448,0.3299656317664481
3.2631863104353025,1.1425382481198934
3.126201478970772,0.38944122788326874
2.9949331560503305,5.177010260688887
1.5163922228395545,0.9162586667703342
2.2939210437528406,3.6551518395597533
3.558368713447243,1.7620699072960868
3.7066409147638937,8.89676330120491
1.5438037321535707,1.7479039339638234
4.197747851895055,13.178874805936433
2.0688295752722787,3.3143288531710415
2.1188022989431166,3.0909579114073926
1.4288137319845506,1.1704339863732478
1.9090416419061942,1.6254838815308466
3.132618203009115,7.73388753348625
2.432101032839653,4.607413648093798
3.7410793762866428,0.8863060108426392
4.520211658075661,4.074148218357263
1.6507228700169119,0.4859972050563276
1.351134188584449,0.43117212722177145
2.260778636266619,0.7499477104112948
2.9826973250024693,3.440062026086553
3.4055500538440726,4.862244028210399
4.168166097818725,12.25979512634212
4.59642051301536,15.915964844819651
4.383790375784171,2.860343105632262
4.671488144022719,9.751411129554617
1.1847088298155528,1.3494252780729732
1.4081067514460588,0.7239880297983203
2.152937937327141,4.440909927213748
1.6314824967524642,0.6958727350631031
4.5306595852979505,7.928871612862019
1.6550627286542663,1.3350671864588797
4.040592123267792,3.920133745559078
1.5130321565938396,0.27579491759725205
1.1169676598017104,0.037559538866286324
1.5725314625270665,1.6185115590893753
3.9161276253065926,2.356301622608179
2.252235074828325,3.7444923005260744
2.689945972741367,3.7556194586242544
4.528778206953886,7.628415057691297
2.6616329023194094,0.08738379167313501
2.869464319139506,0.37367543943671494
2.6729063292409676,1.467702572207045
3.0620208195972802,5.021668983083959
2.4741219688025233,1.1554835264185677
1.1467215495947785,0.058234340537044973
1.6656322197862963,0.07688801605262949
3.88585403250347,10.673539162859397
1.4502628466664524,0.7578684399074027
3.0047236405746327,0.8076853417401365
4.259563630031778,3.1951734569245063
3.4890817680693247,5.811789380885553
3.776307569686068,4.095134731807691
2.491584878197085,4.3829459357324145
4.224245004576043,1.1439878533833676
2.510772353104895,1.1729914336265659
1.1857800806152703,0.8206638599152475
3.7781508966102217,4.270754488788306
4.633592767435264,10.930752822032222
3.744149311881577,8.250462266389397
4.618580244664368,13.103732179808853
3.6233743615951197,6.2846439799250104
1.3248703759404492,0.7076740027175814
4.790964217599032,4.714545490538356
3.8507495474048077,1.0287025186112608
2.101510154598142,0.7907867573072929
3.768860798160478,3.6832153421975145
2.6417790658088873,0.5267859120089506
3.6708978620561656,1.6696576042092834
4.107628276521554,2.049414873752191
2.3575777863912393,1.488813228318419
2.2019631410419933,1.1177507482257139
3.1542821413562754,3.222284100761881
2.02236482620284,2.566539915533261
4.3441486658090245,12.786629011120217
2.6139971389848506,3.1757327707744687
1.5619025063193588,1.5028450320804767
2.202582477454252,0.8592941272749591
4.884596542082553,11.858821818339166
1.4825351024638547,0.8981810759299025
3.5385964329647233,11.40365600047017
3.485728293520273,9.943083176999002
3.336410419596907,7.56088981943999
3.734007288403295,2.131009181254088
1.3533822885342173,1.3095633232311568
2.308313748487504,2.021014229080424
2.0099659346675884,3.111510407545761
4.779174215916585,18.207000621541816
3.4209654185474103,2.4141443095516353
1.9561537646133988,3.3410907160523826
1.3031297738323362,0.6292808153785855
4.568902992750932,19.066745682588355
3.1869810932246496,8.009817747950223
2.0899122061485818,3.695449151974021
3.908462820027142,5.185477573461492
4.365793628668607,2.3761666373773336
2.869306540847335,7.494238969812517
3.8613509799075008,0.16580035936871593
4.206623933565777,15.727638133116358
2.7275770622367856,0.45524339232402833
4.84505973908713,9.88170377183824
4.88753743586885,23.42603174553015
1.208052427448794,1.0703021536144348
3.6342952685077146,11.711165692312939
4.359252350157652,10.214950210091393
1.2775171776765775,0.21574926079202547
3.680308610350426,9.508548051308606
4.985908228243305,1.4468382778234206
3.8860704990845893,13.165028518745132
4.9427544809415895,23.004954244508763
3.999756232974493,11.85415573906952
4.225710527605983,7.9573306411454725
4.352499752059554,14.262940720931335
3.512259330565756,1.2642103119696368
3.8660980091400194,6.431889929467569
2.862619162020255,3.047221755862994
1.3515003997242858,1.4597923249439044
1.205585689665138,1.4057290830005014
4.133901455274566,10.33045057493883
2.389722183345511,1.3783633579045695
2.3935868669733757,3.251264153376317
3.1718938264061833,9.796397747915288
3.7199478823141643,13.750257955383539
1.4801047982775102,0.26710315058610273
4.9373366782719925,16.10225065316851
4.495369699461064,13.853789300375457
2.568286262268723,6.245728926337829
2.072861296253804,1.6481496571777554
3.646160183989785,11.440383469166981
2.9275416228682642,3.487686671853602
4.114722668317487,14.550008359536672
2.6813389093818616,3.0227788289117403
2.0216965528153157,2.2959055112318647
1.1106650291689073,0.43243722207244073
3.214608112370618,8.869938768688629
2.3050826165934417,0.1344252464039344
2.085663755207379,1.7378491902088486
2.203349093970444,2.8914832215916997
1.9531066398780412,3.3055850106143443
1.5073468512269397,1.7329230014905894
3.6862102228672136,7.746717196454103
1.362748277301694,0.8617772184677853
4.5886635129679245,16.61891956838893
