xout,yout
0.9996255785427428,-0.666273905669962
0.9665824032345247,0.3919745561350829
-0.8876114502695531,-0.8551300580978436
-0.9238408766563588,-0.6756768869581586
0.8769656742584184,0.6900709110068566
0.981542437959789,0.6626808411946221
-0.7828330248667779,0.7162559581299681
-0.7902828908537634,0.974161777943999
0.9943275366948494,0.715277621876864
-0.5176868591737425,-0.8734078670423853
0.5984630119566126,-0.8537726473222298
-0.7101189256193043,-0.7555833267018519
-0.8705035425307981,0.5889134978892947
0.7113923958013599,0.7259893886549971
0.9379175554711834,-0.8140326487572167
0.5593989630679155,0.9118033664562637
-0.9327587944237656,-0.4557025868709059
-0.9773020967245793,-0.7678003939533957
-0.9385160968959274,0.7403497947117212
-0.4324890508929813,-0.9217657188396071
-0.8617715085125373,-0.7770399007442439
0.7949714007718163,0.9972476461979116
0.946494754064028,0.7329837085839792
-0.894107605528683,0.6196172605211157
-0.9248753602585305,0.5373294882671527
-0.9536316910516336,0.3526279350384707
-0.9902411978103045,-0.22416423311258926
-0.7934794241130494,0.7662630686911609
-0.33064107845184565,-0.9851953255013872
0.438097414876097,0.9759791829510043
-0.7778456256748334,0.9495173443778664
-0.8910303688266343,-0.9923532037281124
0.8895529069708865,0.9678073244193648
-0.9585798746834329,0.8543884404848257
0.850490448584635,0.9424464553779088
-0.22373316442941404,-0.9849647826186168
0.9632254947936296,-0.8625364783533853
0.9806604855045531,0.45396784928081346
-0.89888237862775,-0.8237304176878526
-0.600142492825618,0.9598529268724769
0.7746192800792897,-0.9776246544409115
-0.36042595554606716,-0.9989551895583249
0.4094715454057718,0.976573463571597
-0.9068354041905846,-0.615041936992313
0.9784033062863737,0.4027592821290975
0.9813385503351988,-0.5448923271332418
0.6990989851060314,-0.9643004637776491
0.5562285002080898,-0.8710465979076683
-0.920345190350363,-0.9124995558594866
0.613896023003617,-0.7953767151553277
0.8318036476163466,0.6347981054242728
0.9084428483277047,-0.7608360693341527
-0.8185902435315635,-0.8758775082661234
-0.8654895380894059,0.8882587313452548
0.4017173847831943,0.9598225756485301
-0.4789153307286582,0.9149538003353315
-0.695583598642769,-0.7306333184270417
-0.8800277662757519,-0.8381708488147583
0.7191049489576806,0.9135954538069522
-0.9387583963673722,0.9519411658087591
-0.9755299372051389,0.6905348840271952
-0.28435561402030496,-0.9602500166625985
-0.38888021409238727,-0.9485339802401971
0.5284791303649727,0.8494227944291024
-0.9034957746039791,0.9398686356517765
-0.34674072373673837,0.9546550874999387
-0.9818190421936921,0.9621350950456657
-0.4543544672654205,0.9635907017485297
-0.925310540612327,0.854237252215061
0.7752616222161313,0.6574818300505028
-0.6419586439437031,0.8474620139464628
0.9234974092841453,0.972173262058964
0.8941842576896681,0.4735954273290044
-0.9744592737202067,-0.232750160346463
0.9988622550786463,-0.25066525312095567
0.8204368076954944,-0.8595984438680022
-0.7939673257565281,0.8683286982288279
0.8920565667756368,-0.6307237758481896
