xin,yin
0.31439909877895644,0.6931091907210354
-0.4864265499733038,0.2556384365051909
-0.26658260160980474,-0.474571300064361
0.7072139718398314,0.5636496411696224
0.26346761153540865,-0.0824518727139536
-0.35385961469165816,0.48423885769321506
0.5164206320845897,0.004151208431203868
-0.19760228696093995,-0.16575999937064134
0.7069927635631146,-0.5552889153616047
-0.5880492845112248,0.7956551470212296
-0.08111919759170827,-0.14462198891806
-0.7518123932196235,-0.5456692367160423
0.6361560858628519,0.4245357343877567
0.16191037710279832,0.49157885090213993
0.7250212514078782,0.24876955125202915
-0.2199016338458466,0.1118774619110241
0.658699956645685,0.17952912229644857
0.2833032993701723,0.7568284733181891
0.38963742705414717,-0.1347854684795151
0.1384851945331771,-0.7945745590732951
0.31514595816928637,-0.2976660068182333
0.15548019907789334,-0.8153919403060133
-0.6539172109889797,0.2558338834078304
-0.7746273857372548,0.07576460537316776
0.21033454396340834,0.6639397095577266
0.22984064501612456,0.5965489251175404
-0.8939558945445971,0.4098328997958034
-0.7136574470457369,-0.6160949827378022
0.5533541705755458,-0.20545949742627467
-0.3829118548969719,0.8530938239256072
-0.43272085652329006,-0.204008778649305
0.8970303823701604,-0.19295346114520417
-0.5659114960801506,-0.1104635436640693
0.5127153686165342,-0.6128429641010178
0.6729194122071966,0.7075433385172285
0.9706591263994284,-0.21837417396719982
0.6404253695507789,-0.596683068795743
-0.06143636730220359,0.3696188302841126
0.5604679832021793,0.7037160353773739
0.21967628147878404,0.35070148386513833
-0.3617578261865966,-0.7215010774920239
0.05664083190855451,0.86944479645428
0.8554941182254896,-0.23503579408412079
0.22998326639620026,0.6841200324451473
-0.3553904165780748,0.7718834186686576
-0.7906410787642764,0.04446359753930751
0.7069556943748365,0.017850266548628424
-0.08968852220216061,0.3631145811927714
0.26053986867081846,-0.5574106459013444
0.03253126439592502,-0.5064804176225151
-0.5542594929209972,0.1761402461352457
-0.2584271940931433,0.5182089921563675
-0.7689705532906688,0.045679041997186864
-0.9415624354890471,-0.07548385146903014
-0.7422025495637192,0.5453999545837998
0.05474660941006326,0.10947979669766728
-0.1260669441405109,0.9317958014721781
0.5942672755629277,-0.6907868861274342
-0.06570673653983827,0.9194528043282737
0.6739095466634604,-0.3550513348763453
-0.05291197035185391,-0.49877280626660414
-0.855670129410081,0.16134513246267557
-0.20937169364470343,-0.15913032443892838
0.14203155863296457,0.4610176800533057
0.14318723167482172,-0.9553043698907944
0.4032478019554564,-0.7654478399795779
0.6017266205383702,-0.22424116057397225
-0.3237519143737324,-0.06521222615670319
0.007111569556346842,-0.5381602593639561
-0.5205758146096309,0.8112850102372597
-0.6502555548002704,-0.2552683673538485
-0.7834033806795846,0.22107085869927334
-0.1315188826287279,0.5506525730899954
0.28370756216323834,0.8600054752360506
0.01818058971116976,-0.24120924022534407
-0.06821809896204245,-0.47200179112997653
-0.5483701219888044,0.2718519792864611
0.7691506658355913,0.6301865420012494
0.07665867927559367,0.553230219027373
-0.03878299383642614,-0.4919690683921003
0.723231276400252,0.05490130432514717
-0.37891303263568554,-0.6222051652841285
-0.11578301376684808,0.7304164553502357
0.3012143499525848,0.43765655133000525
0.05752830222340388,0.09197639422796589
-0.07735120080031477,-0.33747342185619367
-0.01748029830853204,0.5289147813759949
-0.2253485151224699,0.884069584005698
-0.36788013437845746,0.8555380398231494
-0.23798524539051358,0.37028094505030373
0.38835377004663063,-0.882362212175831
0.6767513186697798,-0.29153927394179213
-0.21790886306623802,-0.6996092300145373
0.5299161318713634,0.621630791329721
0.6702476621673179,0.1812371340982719
-0.2911752669046046,-0.7906694592748473
0.1959725849490639,0.6764844631869329
-0.8949596863373008,0.053532545060715364
-0.5171862944171235,-0.5137292101337512
-0.28583949299260514,0.7423460598156719
-0.23104329982551253,-0.14484060929114206
0.9397803175298971,0.24860622351832773
-0.7312578117135597,0.5097256668523298
0.20830882163207276,0.14365868340593368
-0.2042785128861433,-0.8879039411945291
0.5118600938713478,0.04812184544288223
0.5496111898946676,-0.08604431428120529
-0.2214945696928079,0.27490471807675476
-0.2305201397415133,-0.5277372005989718
-0.5223419147690367,-0.1355993270767646
-0.02342681943826519,-0.8191972749287117
0.3689226400411558,0.5949007560979185
-0.32710264953059043,-0.5426024434433323
-0.25066885048028853,-0.2605130790667778
0.411923908949551,0.04015436380246995
-0.5009210470516108,-0.03793515649869117
0.34916602319943046,-0.2969472908111903
0.5854438261548136,-0.08873909458439178
0.44939043168125115,0.6637803123747914
-0.03613819271010699,0.5988233920024111
-0.7277931723129358,0.5476052367045465
0.14338615475768735,0.7182143730233621
0.044728835400473343,-0.07622265200867218
0.45855241666658486,0.6334686786937529
-0.8166003879040225,0.11002587613023995
0.47615076271522794,0.14673292480019895
0.2775283365551855,-0.48572208998561117
-0.5354067063705958,0.8301469103963626
-0.48918379630618625,0.4514744338231511
-0.3071531866274404,0.6613427283390882
-0.058786356429726405,-0.6948869803491027
0.8087053332450309,-0.2922803046293132
-0.18181904743300925,-0.9251392102498697
-0.512538573901383,0.21456313033290875
-0.945190434244565,-0.16895479199979602
-0.49402713449365687,0.8100651563167414
0.6246530633731515,-0.17823973258435344
0.891943625618119,0.2684255595810392
-0.988208349412351,-0.1263532480750278
-0.7311684182841367,0.5497587128241457
-0.6144710433299387,0.3068892258312661
-0.4050887064922051,0.3036703005106973
-0.7406359226430728,-0.25658975448965715
0.28181219373740163,-0.0793237737806427
0.19379469929580795,-0.60061381026306
-0.9059218069204011,0.22613790504070508
-0.016785953521152086,-0.801978899994096
0.44583593680849387,-0.5920787188144567
0.8390467874182699,-0.3722953913066118
-0.7598001770822402,0.30698038316228704
0.3323936769544966,0.4992139914800273
-0.8666707581658843,0.09554638001882121
0.8496776825707679,-0.32415269196297336
0.4392706087714613,-0.3004617569457573
0.18671220614416595,-0.8244384487518255
0.6658407410545495,0.2004490785634916
0.15297180610016214,0.366068459400396
0.5909772740199795,-0.4524517964514412
0.16334017691724334,0.06905805247956498
0.5299368489192695,-0.7566760657869658
0.16015160267385453,-0.44249320181294993
0.9681853895196164,0.1628026206045614
0.6610718048307411,0.5060723549924673
0.7206986486287679,0.6793038140936565
-0.2947555640684387,-0.8611505359433451
-0.45405702145310634,0.5081059256940241
0.1495200020611933,0.19698265269482573
-0.5609996169315004,0.3931793899198526
-0.35485935105379895,-0.8007215715780969
0.44864888043910733,0.40181422677444
0.6103079291929734,-0.03218891647659938
-0.5691057537228827,0.4694723686742881
0.4485819173045684,-0.21303015076999654
-0.4460905315485666,0.2848834773757569
-0.25238922774924366,-0.0016528371320227997
-0.3830562768078165,-0.5572521931397822
0.37674925295078343,0.32029697521955236
0.010444557238100671,0.66042765765096
-0.03659337636571003,0.6762814856613302
-0.367449415590027,-0.35589718294980144
0.29864173888250534,0.22439947093972745
0.5142806705592531,0.3496814743804453
0.634662129052932,0.2718581009922527
0.8548796264236043,-0.03538437440315789
-0.7177829585573876,-0.05754857325737528
0.8796017712733295,-0.3032261708690416
-0.1485328007581561,0.43566010332894045
-0.8914720815400485,0.14529800135089976
0.5720461666372054,-0.6372401045106202
0.01908630064338923,0.45266964566367807
0.04646851949575037,0.7903536879656483
-0.6496709305792856,-0.2444255064900469
-0.11815440608917194,0.8355290265911015
0.1980855202505012,0.4821948355179646
0.9901923661251388,-0.10569219718095191
0.48350962813351805,-0.1150990264340821
-0.022673365804653844,0.35001236855896534
-0.32941266978398565,-0.5195626845825048
0.18253512079316492,0.01687152240537748
0.4876303448865009,-0.09051528808210385
-0.2549306126580655,-0.16367361407686998
0.6358170487539709,0.016447445846555997
0.18961044176247355,-0.47522554039313003
0.38241098114317995,-0.3626973290513995
-0.199946112807462,-0.6802364002361183
0.19899939171278547,0.8509833273561638
-0.19723750619594171,0.6421213596222923
-0.7871758664397484,-0.41623989480548707
-0.014493967003915031,0.8052963157750224
-0.8270856913016895,-0.30029462047695765
-0.4516902434045371,-0.3335573078211087
-0.9633611511941045,-0.11657907439395498
-0.21428745837731444,0.26640850859509935
-0.38973106327700213,0.33690357449388286
-0.35817577234315023,0.4544642647873145
-0.516209136930269,-0.4183631959685761
-0.5893583972337721,0.5369878411304068
-0.08917431278677479,0.5846440025312505
-0.6637907924774415,-0.5939009079539896
-0.060455533225039826,-0.5931775854798564
0.0827554353386204,0.03270020028551457
0.3601768305585582,-0.2358738077046323
0.4284098498205082,0.1122456482516514
0.7782849860108998,-0.22837163824855766
0.554949211757459,-0.17629916542411062
-0.11551642755504021,0.9427746025646873
0.28409542715569747,0.850901754239336
0.3537810682567295,0.2826677954336292
0.5554075355228478,0.6029791106069424
0.7122493546671407,0.4527930047049722
-0.07475484292827028,-0.27057601339367165
-0.14403226684900727,-0.7832737392244773
-0.5493423378547104,0.025174052474757458
0.6060132643733729,0.09001751944624803
-0.0941900922941783,0.5769300787553713
0.01943003232874685,-0.37926530594480323
-0.7450619329578809,-0.41347403787898496
0.5385325285993943,-0.6509954056264071
0.67617982413657,0.6392556748710354
0.8355791649647981,0.3968629608908405
-0.8023793663299852,-0.1932659077581127
-0.6986857703862508,-0.5864895029093424
0.830573306556909,0.39998080259974267
0.4133157656226012,0.4812116081869404
0.3120734869382895,0.10251801589121734
0.8952868824239346,-0.2879385698606549
-0.8670968120122726,0.06691667211962171
0.29421152032231035,-0.3599279061838301
-0.22455816637597814,-0.12028111678390463
-0.258512627099603,0.3502686409757718
0.4276921874590296,-0.8915661325280335
-0.8383578883558329,0.18536970814257892
-0.9311549701807769,-0.3599547446244995
0.020571656456730203,-0.0019959037533636703
0.19593752155800104,-0.9657376708060676
0.526016475336123,-0.6308690623145892
-0.00958375484482854,-0.5945082838185387
0.2849847653019908,0.5530303062024238
-0.8747335996240804,-0.05386984952866958
0.8898675776327378,0.07133086674152889
-0.14032010703119258,0.37509819077715023
0.7063248629081915,0.29138232433346767
0.021545817691938973,-0.3754037631067846
-0.21643332607130228,0.3057438417559102
-0.1830425724338638,-0.7482080639883819
-0.25543719739655946,-0.8525542540170223
-0.2543765297882541,-0.9037146861756162
-0.8265138587933225,-0.15372401500028077
-0.31753812726669817,0.12712436418444262
-0.9800855554657832,0.040896510594552904
-0.7285285386058129,-0.45203018834743425
-0.06516629257894313,-0.14430010031484763
0.5296909786246446,0.8286195749283212
0.10985262791280981,0.7808733247551638
-0.5041254335006331,0.5878086183853741
-0.8896665654956086,-0.28824072930520006
0.4247606930176886,-0.7979741267131921
-0.4374198130074247,-0.5372341669076222
0.44787620872707445,-0.6677796802544325
-0.20519090898970194,0.3351527393249991
-0.10344656051990064,-0.5480362624761732
0.7856385294626265,-0.017400792653156305
-0.3029710578472,-0.2159707756366369
-0.5011255873778275,-0.03993161620298813
-0.4629363351424063,0.400940818655082
-0.13827830283004738,0.8012018295420309
0.8345367917018183,-0.12059263942237797
-0.15297991022456636,0.2617559129190339
0.17911022458672443,0.828994462160078
0.7804039948095502,-0.45448264366707947
-0.09247485593840854,0.2136425571385705
-0.8761768215848007,-0.33514049075609575
0.4530057348243508,-0.6316373424293846
-0.8053963964517414,0.059706472736239524
-0.7318105811992821,-0.45939131909504516
0.3926970436646824,0.46263404207342584
0.37217857620234396,-0.2930140737822846
0.7114955800829053,0.5359349170127181
0.45058647840089483,0.28900378603976873
0.5255387230232813,0.8397451776736027
0.5464618518544324,0.3630204384309008
-0.08866291077175914,0.9336710091815199
0.26618823040400397,0.71360196088299
-0.04679556774373772,-0.31316086821793077
0.29483100838183773,0.049567535420594666
-0.6765209179294387,0.655966493562476
0.35065149221375247,0.7622531745179066
0.06407826803234751,0.8433838685949497
0.09020608342038527,-0.8899613928488006
-0.10629369708210334,-0.60416459640018
-0.04568063347368878,-0.058405767483204585
-0.830495278208724,-0.06015023937520003
-0.14534779722545732,-0.37975778621164924
0.7468194611167411,0.37173470429302946
0.7197165043165465,0.4750971927129639
0.365964442298065,0.08438228224702171
-0.008307647912912719,0.5849526606780779
0.46654303576200684,0.15124523622873576
0.4587484137292579,0.026611121603353105
0.7525518894430159,0.5553714154489224
-0.3378032919178884,-0.7922162483120554
-0.36152639635910977,0.24573620838838206
-0.14402289099391608,0.17853608975320512
0.41284688790708923,-0.7898720478818291
-0.2670209125631433,-0.7780283459411006
-0.4914237791742888,0.03244288663817163
0.05350377459957589,-0.3636046108116917
-0.22201880127413842,-0.8898483336672827
0.5154775340645357,0.12719336742269172
0.6004088055869023,-0.5540329947979359
-0.8477758053789932,0.13312664028008858
-0.5666719410472834,0.3174921589699504
0.46578401928093616,-0.10430268191063852
-0.473527012749956,-0.3922732492104055
-0.12357560823147984,0.6722087986345959
0.44907720658643013,-0.02428324935645465
0.17543574248481963,0.862046026794083
-0.248623503183399,0.18359450303874314
-0.02206940079843256,0.7393868493355984
-0.024460978864453642,0.019930081471991157
0.29595773156926053,-0.8856165887307981
-0.13787170174017338,-0.6381046696904926
-0.2070263020540477,0.4993747858307336
-0.2699501452058213,0.7457239261657491
0.5763297444224709,-0.29820907037826605
-0.04496465397687288,-0.41479267662524144
0.03736684023620884,0.22723962224681848
-0.7891477307451875,-0.3689327426349749
0.5510899515103722,0.26465869975925616
0.46050627727099713,0.6607472417134992
0.13346760460895668,0.6389433264731448
-0.17053846725990973,0.6186050352846277
0.3417698442287791,-0.7956647406567265
0.32547316780694113,-0.13167368387663325
-0.05983798641155058,0.931241628935368
-0.3323635053559906,-0.3339120408530938
0.10345637383240192,0.6645179504205119
0.5217442326484447,0.36840372018288847
-0.08608520614908222,0.6546990508451751
-0.17783133949764762,0.14393598371940186
-0.019319809785564024,0.7495342535709499
-0.17925239314849306,0.3223457242132821
-0.2970250952380884,0.4202802362090925
-0.04300876048750579,-0.7327183585355117
-0.41102693665641765,-0.15329284596766035
-0.09261564674880995,0.49895391149544444
0.18896759486290637,-0.6595833338484864
-0.3753748069863265,0.26420660669929474
-0.7351496656822063,-0.424778902925546
0.3334624578264991,-0.02198580107213388
0.13846936598043147,-0.3138626895656025
-0.1894693966812686,0.3195010027899652
0.43238798468010087,-0.46860640811059073
0.5462701277284703,-0.483134000690308
-0.40008969558563456,-0.021877828220526085
-0.5287900308044282,-0.27715693299764
-0.6375559696189326,0.21256268468072426
0.25201182799314537,0.7696455998769505
-0.3352843349303367,-0.2223050258473256
-0.056811631685528496,-0.7555353963496316
0.46223834759287485,-0.6082096988430967
0.5491964298964254,-0.07404037279402176
-0.32704205220782834,-0.37244380930576093
-0.14389156815863613,-0.20218462361588196
0.47468721653234236,0.4655739569575539
-0.37293739096478884,-0.36092914922550223
-0.1273053258518928,-0.4992578804465033
-0.9271749684505841,-0.34737832605466923
0.8773523773522729,0.0985986995093795
0.35071244708062177,0.17926522789044252
-0.6768693286894534,-0.3296816886245373
-0.3640191705379132,0.4967706718444189
0.32730266883489234,0.028223533837309134
0.26623461370028934,0.5831386072221816
0.5380293178241486,0.6403195886319812
0.10104779420972809,-0.10386593011745338
0.2816414100143425,-0.3475183618212274
0.18725419311543456,0.9230338168358108
0.24203375962570806,-0.13870721118454665
0.10359569535627688,0.027991735583002608
0.45481766057142514,0.7913990812939957
0.5820362076405994,0.33704935182126894
0.08875242996061283,0.9288242532750943
0.26596634320588497,-0.9144608966036267
0.21517778684561728,-0.0580133997440746
-0.8220365658435973,-0.2856639391154703
-0.33819083575498077,0.5307312669083168
0.0915785038600323,0.16501835114414143
-0.47188267764243497,0.32090001035912463
0.763431093758963,0.1863989934241046
-0.957903553292232,0.06801850523158626
-0.35281035885360423,-0.6906014748264089
0.25236023603804014,0.1670834949957778
0.4000951158639907,0.5231668517919963
-0.8314402045754892,0.10344979009309352
0.7076072965208686,0.42384830185644096
-0.30165976410981843,0.17701809977065097
0.5682444714187331,0.6797779581751766
0.6167904374859705,-0.37427183538667763
-0.1798468691971704,0.12933897281997653
-0.5249732105322711,-0.7626972002801986
-0.6639065911021482,-0.5166709029015548
-0.7571086893719119,0.022166218747381228
-0.46306370667596664,0.0984301040161133
-0.040758600757276664,0.32585664928067404
0.682469595651515,-0.6078949888063612
-0.770933972048103,0.48161877309229495
-0.6521991284348676,0.26741623592207664
-0.6242697705669016,0.7024319561803904
-0.49924295742054103,0.0019243346760506874
0.13638742585327068,0.03217625885872244
0.08945580231986772,0.039221618917563594
0.22762104220909496,0.9410526737340987
-0.5515557415045904,-0.4692714899620529
0.6958902364396107,0.5897172617572186
-0.1534315151528327,-0.10640468215531707
0.4889873935662108,0.272922685828318
0.4469349659936195,-0.7423591850552278
0.2185366271532081,0.49758021403636055
0.27870559158977204,0.9182736221869381
0.42743751268092,-0.7014428172070672
0.01577856059478644,0.42407872637586386
-0.16256892185368854,0.925370195774468
0.04431318381817628,0.34105124940923703
